date,open,high,low,close,volume,amount,outstanding_share,turnover
2022-08-30,3044.83,3058.94,3011.23,3045.39,18643252.0,3046737234.0,3881445239.9999995,0.004803172748097305
2022-08-31,3024.41,3118.73,3016.98,3104.06,26733348.0,4444754516.0,3881445239.9999995,0.00688747266726865
2022-09-01,3081.97,3081.97,3031.84,3036.66,15844189.0,2607493588.0,3881445239.9999995,0.004082033371672661
2022-09-02,3053.93,3053.93,2989.32,3004.73,15592424.0,2524463032.0,3881445239.9999995,0.00401716964580956
2022-09-05,2970.57,2977.07,2916.17,2952.37,22432012.0,3551118312.0,3881445239.9999995,0.0057792936942220015
2022-09-06,2952.37,2995.63,2938.45,2980.41,14693767.0,2346001119.0,3881445239.9999995,0.0037856432569431282
2022-09-07,2970.57,2970.75,2933.44,2950.89,14150787.0,2245681618.0,3881445239.9999995,0.003645752065279685
2022-09-08,2970.75,2995.63,2949.77,2953.3,14867178.0,2377952564.0,3881445239.9999995,0.003830320172184112
2022-09-09,2954.05,3001.2,2940.12,2997.68,20318847.0,3269738015.0,3881445239.9999995,0.005234866330356886
2022-09-13,3042.61,3062.84,3002.13,3037.96,22455447.0,3676000837.0,3881445239.9999995,0.005785331393725911
2022-09-14,3007.7,3030.54,2988.76,3015.13,14343803.0,2325532850.0,3881445239.9999995,0.0036954799341700883
2022-09-15,3020.14,3091.25,3009.56,3052.26,24493222.0,4041538789.0,3881445239.9999995,0.006310335580053166
2022-09-16,3044.83,3059.5,2985.05,2990.62,17805222.0,2882822678.0,3881445239.9999995,0.004587266056599063
2022-09-19,2984.49,3065.81,2961.66,3026.64,17237096.0,2810086975.0,3881445239.9999995,0.004440896350247106
2022-09-20,3044.83,3081.22,3010.86,3078.07,18488126.0,3048376406.0,3881445239.9999995,0.004763206706994532
2022-09-21,3066.93,3077.69,3031.84,3034.62,12764774.0,2093973068.0,3881445239.9999995,0.0032886652292433223
2022-09-22,3007.7,3013.09,2943.65,2950.15,18211404.0,2916788948.0,3881445239.9999995,0.0046919131596456585
2022-09-23,2933.44,2982.08,2931.58,2954.42,12025892.0,1916778416.0,3881445239.9999995,0.003098302631212698
2022-09-26,2933.44,3044.65,2929.17,3009.74,21041611.0,3411760443.0,3881445239.9999995,0.005421076351446865
2022-09-27,3043.53,3182.22,3007.52,3171.64,35443991.0,5929460447.0,3881445239.9999995,0.009131647829198798
2022-09-28,3166.44,3203.39,3146.95,3148.8,24431050.0,4176068020.0,3881445239.9999995,0.006294317835075267
2022-09-29,3202.46,3203.02,3110.74,3128.57,17564712.0,2971843109.0,3881445239.9999995,0.004525302023840996
2022-09-30,3154.19,3193.36,3135.06,3141.93,16701001.0,2843915545.0,3881445239.9999995,0.004302778982397805
2022-10-10,3146.95,3158.09,2946.25,2950.15,25650912.0,4179453268.0,3881445239.9999995,0.006608598193182291
2022-10-11,2950.33,2970.75,2875.88,2944.39,16389813.0,2587296299.0,3881445239.9999995,0.004222605752902494
2022-10-12,2939.01,2939.01,2822.04,2907.44,24238545.0,3740666460.0,3881445239.9999995,0.0062447216181774606
2022-10-13,2877.55,2890.36,2831.51,2851.19,19140141.0,2950015936.0,3881445239.9999995,0.00493118923919174
2022-10-14,2869.94,2976.14,2869.76,2954.23,22872293.0,3619001261.0,3881445239.9999995,0.005892725927005479
2022-10-17,2927.5,2942.72,2883.12,2926.94,14670055.0,2301214745.0,3881445239.9999995,0.0037795341922690637
2022-10-18,2946.06,2988.76,2933.81,2946.43,13968916.0,2225727909.0,3881445239.9999995,0.0035988955495350494
2022-10-19,2942.91,2942.91,2859.17,2868.46,17392932.0,2703461176.0,3881445239.9999995,0.004481045312905149
2022-10-20,2831.32,2911.16,2822.04,2861.96,16120045.0,2484510764.0,3881445239.9999995,0.004153103806251303
2022-10-21,2859.17,2861.59,2812.76,2824.83,16321002.0,2488390106.0,3881445239.9999995,0.004204877562564814
2022-10-24,2785.09,2792.52,2641.02,2659.22,34403887.0,5003671163.0,3881445239.9999995,0.008863679601982484
2022-10-25,2613.17,2697.09,2608.72,2638.61,20962963.0,2986369243.0,3881445239.9999995,0.005400813795842706
2022-10-26,2653.09,2708.79,2636.38,2662.37,17959323.0,2580590731.0,3881445239.9999995,0.004626968020808662
2022-10-27,2691.71,2693.38,2535.75,2545.41,36965491.0,5154612980.0,3881445239.9999995,0.00952364099306474
2022-10-28,2553.95,2598.69,2528.14,2552.83,25586220.0,3534562740.0,3881445239.9999995,0.0065919312055011765
2022-10-31,2510.13,2532.41,2456.85,2478.57,22591665.0,3030064410.0,3881445239.9999995,0.005820426053466621
2022-11-01,2516.63,2647.15,2476.9,2647.15,39155069.0,5440179980.0,3881445239.9999995,0.010087755096088901
2022-11-02,2636.38,2717.7,2600.36,2666.46,31867439.0,4565035334.0,3881445239.9999995,0.008210199301948674
2022-11-03,2618.0,2627.1,2593.86,2616.33,19281931.0,2710951378.0,3881445239.9999995,0.004967719446687338
2022-11-04,2608.53,2822.04,2605.75,2784.91,47898344.0,7099560990.0,3881445239.9999995,0.0123403374357537
2022-11-07,2766.34,2835.04,2741.84,2806.07,22869078.0,3435765568.0,3881445239.9999995,0.005891897627286893
2022-11-08,2803.66,2827.05,2712.69,2738.31,23567786.0,3491479586.0,3881445239.9999995,0.006071909956921098
2022-11-09,2732.92,2767.27,2693.56,2699.5,15124223.0,2208052554.0,3881445239.9999995,0.0038965442160920458
2022-11-10,2682.61,2721.04,2668.13,2706.19,17674813.0,2568169859.0,3881445239.9999995,0.004553668004343661
2022-11-11,2812.57,2812.76,2720.67,2785.28,36853384.0,5514689559.0,3881445239.9999995,0.009494758194759435
2022-11-14,2803.47,2885.35,2783.05,2790.48,28195258.0,4287401009.0,3881445239.9999995,0.007264113302291495
2022-11-15,2790.48,2877.74,2755.57,2861.96,27656711.0,4223081945.0,3881445239.9999995,0.0071253642109865255
2022-11-16,2861.96,2905.59,2842.09,2863.07,18259366.0,2827414143.0,3881445239.9999995,0.004704269897158204
2022-11-17,2849.89,2892.41,2803.47,2833.18,16558118.0,2529048877.0,3881445239.9999995,0.004265967178761487
2022-11-18,2840.61,2883.31,2835.22,2851.93,14585598.0,2246335618.0,3881445239.9999995,0.0037577750291795955
2022-11-21,2794.19,2802.92,2747.78,2765.04,21762482.0,3243860975.0,3881445239.9999995,0.005606798667601453
2022-11-22,2764.86,2838.75,2762.81,2789.18,14376998.0,2162414726.0,3881445239.9999995,0.0037040321609689906
2022-11-23,2789.18,2812.76,2764.49,2780.64,11346208.0,1702094213.0,3881445239.9999995,0.002923191568715781
2022-11-24,2803.47,2812.57,2729.21,2744.25,15085804.0,2238041526.0,3881445239.9999995,0.003886646098863938
2022-11-25,2746.48,2765.04,2718.07,2736.27,10676624.0,1575517167.0,3881445239.9999995,0.0027506826297515924
2022-11-28,2688.92,2747.96,2637.31,2741.28,19013147.0,2750115838.0,3881445239.9999995,0.004898471013853593
2022-11-29,2783.42,2880.52,2783.05,2878.67,41040650.0,6284033998.0,3881445239.9999995,0.010573548630045854
2022-11-30,2874.03,2970.01,2859.17,2912.27,25228605.0,3961994532.0,3881445239.9999995,0.006499796709743096
2022-12-01,3063.4,3156.04,3042.23,3055.79,44092117.0,7325021108.0,3881445239.9999995,0.011359716361733344
2022-12-02,3059.69,3098.3,3012.53,3027.38,21047820.0,3461949872.0,3881445239.9999995,0.00542267601332951
2022-12-05,3135.44,3155.86,3076.02,3128.57,29795799.0,5007534615.0,3881445239.9999995,0.007676470272706979
2022-12-06,3118.54,3308.84,3102.39,3256.49,43369522.0,7576837371.0,3881445239.9999995,0.01117354988112624
2022-12-07,3256.67,3301.04,3212.11,3224.55,31128834.0,5443269231.0,3881445239.9999995,0.008019908069088205
2022-12-08,3211.93,3259.27,3193.55,3244.6,15644818.0,2723693946.0,3881445239.9999995,0.004030668226044586
2022-12-09,3242.19,3406.31,3232.72,3402.6,41957765.0,7550074236.0,3881445239.9999995,0.010809830464077345
2022-12-12,3379.02,3404.64,3303.09,3311.26,29905954.0,5387580973.0,3881445239.9999995,0.007704850165553283
2022-12-13,3304.76,3358.6,3268.0,3332.05,19276219.0,3447321253.0,3881445239.9999995,0.004966247829893383
2022-12-14,3331.68,3439.73,3311.44,3417.64,28698912.0,5255273237.0,3881445239.9999995,0.007393872700880872
2022-12-15,3419.87,3449.57,3356.19,3378.28,19934421.0,3643457579.0,3881445239.9999995,0.005135824355981382
2022-12-16,3345.97,3399.07,3317.01,3388.68,18642633.0,3377432022.0,3881445239.9999995,0.004803013271417428
2022-12-19,3406.87,3429.34,3323.32,3340.96,19418435.0,3512784488.0,3881445239.9999995,0.005002887790322144
2022-12-20,3340.78,3351.17,3154.0,3202.83,34345756.0,5965655880.0,3881445239.9999995,0.008848702964053668
2022-12-21,3249.06,3261.5,3222.14,3239.59,15385319.0,2687724560.0,3881445239.9999995,0.003963811943408997
2022-12-22,3268.18,3370.67,3242.93,3332.61,24442393.0,4381920906.0,3881445239.9999995,0.006297240200147717
2022-12-23,3286.19,3397.59,3275.05,3347.27,19861964.0,3587724307.0,3881445239.9999995,0.005117156824811987
2022-12-26,3347.27,3364.17,3296.59,3315.9,17829834.0,3198529055.0,3881445239.9999995,0.004593606993667133
2022-12-27,3341.89,3388.31,3326.11,3361.38,15227535.0,2758777142.0,3881445239.9999995,0.003923161105835929
2022-12-28,3360.27,3360.27,3302.53,3345.23,13937786.0,2503523214.0,3881445239.9999995,0.003590875341062393
2022-12-29,3323.32,3341.89,3281.36,3318.68,16850491.0,3003533017.0,3881445239.9999995,0.004341292987042116
2022-12-30,3337.81,3363.98,3323.32,3354.7,14976495.0,2702577295.0,3881445239.9999995,0.0038584841660679985
2023-01-03,3360.46,3375.49,3277.09,3308.47,18206204.0,3240728572.0,3881525907.0,0.004690475971618963
2023-01-04,3304.76,3351.17,3273.2,3316.27,12883584.0,2299619966.0,3881525907.0,0.0033192059794746077
