date,000002,000625,000858,002352,600028,600050,600104,600519,601398,601988
2021-11-22,2910.76,203.91,3949.0,232.78,14.54,6.49,210.02,14235.99,9.15,6.21
2021-11-23,2913.79,198.83,3927.6,229.15,14.5,6.48,211.63,14559.67,9.15,6.23
2021-11-24,2922.88,194.08,4103.51,230.3,14.64,6.48,207.21,14901.85,9.17,6.25
2021-11-25,2910.76,191.32,4076.63,223.35,14.5,6.46,206.8,15017.24,9.15,6.25
2021-11-26,2875.93,191.76,4074.98,221.85,14.4,6.41,202.78,14901.93,9.11,6.23
2021-11-29,2795.67,191.99,4109.17,216.15,14.29,6.35,202.08,15239.66,9.05,6.21
2021-11-30,2765.38,191.76,3986.12,213.88,14.22,6.36,200.67,14823.31,9.05,6.19
2021-12-01,2797.18,190.88,4032.93,214.4,14.54,6.41,203.08,14840.35,9.09,6.21
2021-12-02,2881.99,193.31,4072.97,210.53,14.75,6.4,207.1,14848.11,9.11,6.19
2021-12-03,2918.34,191.54,4195.48,211.33,14.78,6.41,206.4,15138.93,9.11,6.21
2021-12-06,2951.65,190.11,4247.59,217.23,14.71,6.4,203.68,15103.77,9.15,6.21
2021-12-07,3019.8,191.54,4278.68,219.71,14.89,6.43,209.82,15016.01,9.21,6.23
2021-12-08,3000.12,193.97,4461.52,220.27,14.85,6.43,210.52,15684.95,9.17,6.21
2021-12-09,3089.47,197.17,4589.52,229.63,15.03,6.46,219.17,16019.3,9.21,6.23
2021-12-10,3053.12,199.27,4516.38,228.83,14.85,6.48,219.58,16045.78,9.21,6.23
2021-12-13,3013.75,197.28,4570.87,230.47,14.85,6.46,218.57,16262.29,9.15,6.21
2021-12-14,2953.17,191.87,4571.23,223.31,14.64,6.45,213.94,16506.43,9.13,6.19
2021-12-15,2969.83,191.1,4457.87,217.55,14.61,6.45,212.54,16391.27,9.11,6.19
2021-12-16,2997.09,191.65,4452.38,221.36,14.85,6.48,214.35,16268.35,9.13,6.19
2021-12-17,2957.71,189.56,4299.89,220.03,14.78,6.49,210.73,15744.06,9.11,6.21
2021-12-20,2962.25,176.09,4315.25,222.65,14.71,6.51,207.1,15807.48,9.11,6.19
2021-12-21,3075.84,176.42,4235.71,226.88,14.82,6.51,209.92,15648.09,9.19,6.21
2021-12-22,3007.69,177.3,4244.3,233.16,14.78,6.46,207.71,15723.33,9.17,6.21
2021-12-23,2975.88,177.3,4333.71,233.16,14.96,6.45,209.42,16276.11,9.19,6.21
2021-12-24,2974.37,169.91,4423.86,240.5,14.82,6.43,207.1,16844.92,9.19,6.19
2021-12-27,2971.34,166.92,4319.09,240.15,14.96,6.45,209.32,16366.85,9.21,6.21
2021-12-28,2980.43,171.01,4344.14,238.09,14.92,6.45,209.62,16415.68,9.25,6.23
2021-12-29,2934.99,167.81,4126.91,239.9,14.92,6.43,207.1,15669.59,9.21,6.19
2021-12-30,2895.62,167.37,4123.25,241.09,14.85,6.43,206.5,15930.62,9.17,6.19
2021-12-31,2992.54,167.7,4071.32,240.74,14.89,6.45,207.51,15738.69,9.15,6.19
2022-01-04,3103.1,169.91,4087.78,249.48,15.0,6.54,208.11,15748.13,9.23,6.23
2022-01-05,3206.08,166.81,4091.25,249.06,15.07,6.53,210.73,15539.07,9.31,6.27
2022-01-06,3187.91,160.85,4013.18,238.89,15.03,6.49,207.31,15218.31,9.29,6.27
2022-01-07,3315.12,159.75,3979.9,239.62,15.31,6.54,207.81,14909.53,9.37,6.37
2022-01-10,3356.01,160.19,3930.53,240.11,15.28,6.61,208.71,15093.78,9.39,6.35
2022-01-11,3377.21,155.99,3901.27,236.41,15.14,6.61,204.29,14898.39,9.39,6.37
2022-01-12,3339.35,158.87,3984.65,236.62,15.21,6.58,204.89,15101.46,9.33,6.33
2022-01-13,3260.6,157.76,3819.72,229.98,15.38,6.58,202.38,14413.49,9.35,6.37
2022-01-14,3134.9,154.89,3788.64,230.51,14.96,6.51,199.36,14333.72,9.25,6.27
2022-01-17,3160.65,156.88,3818.63,233.41,14.89,6.51,201.07,14292.34,9.19,6.27
2022-01-18,3269.69,156.88,3867.08,232.43,15.28,6.59,202.48,14527.73,9.27,6.33
2022-01-19,3316.63,153.12,3854.46,229.5,15.28,6.58,201.57,14679.2,9.29,6.31
2022-01-20,3348.44,151.58,3898.71,235.71,15.31,6.58,201.87,15120.81,9.39,6.33
2022-01-21,3277.26,148.82,3972.59,235.43,15.1,6.56,198.66,15239.58,9.29,6.33
2022-01-24,3286.35,149.48,3932.54,228.2,15.07,6.51,196.34,14972.48,9.29,6.33
2022-01-25,3153.07,144.18,3809.85,220.45,14.75,6.26,191.72,14917.2,9.23,6.27
2022-01-26,3139.44,145.73,3767.61,226.84,14.96,6.25,192.52,15009.33,9.27,6.27
2022-01-27,3095.53,141.53,3719.16,220.52,14.89,6.08,189.4,15086.11,9.25,6.27
2022-01-28,3078.87,141.09,3627.37,221.29,14.75,6.08,187.69,14487.27,9.21,6.27
2022-02-07,3166.7,143.3,3576.9,225.51,15.35,6.17,190.41,14341.09,9.37,6.35
2022-02-08,3162.16,143.96,3474.14,228.97,15.56,6.43,192.12,14118.75,9.59,6.43
2022-02-09,3104.61,146.61,3583.48,224.19,15.45,6.64,193.12,14556.21,9.57,6.41
2022-02-10,3157.62,145.62,3529.72,218.77,15.66,6.58,192.32,14379.79,9.61,6.47
2022-02-11,3207.59,142.08,3552.21,218.63,15.84,6.56,191.92,14202.98,9.63,6.47
2022-02-14,3065.24,137.67,3620.6,212.66,15.63,6.49,189.1,14346.54,9.49,6.43
2022-02-15,3000.12,142.86,3653.33,215.14,15.31,6.45,189.1,14515.06,9.41,6.39
2022-02-16,3028.89,144.4,3646.2,215.52,15.31,6.51,190.91,14529.88,9.45,6.43
2022-02-17,2998.6,143.85,3610.18,215.35,15.31,6.46,189.8,14487.19,9.45,6.45
2022-02-18,3101.58,144.29,3638.7,214.47,15.42,6.49,190.11,14640.82,9.51,6.49
2022-02-21,3134.9,144.4,3642.36,217.09,15.35,6.51,189.4,14410.42,9.53,6.45
2022-02-22,3125.81,142.42,3536.31,210.32,15.49,6.45,185.68,13879.76,9.45,6.43
2022-02-23,3068.27,146.61,3587.5,211.02,15.24,6.45,188.5,14026.7,9.43,6.41
2022-02-24,3004.66,141.53,3450.18,203.96,15.45,6.35,184.37,13543.79,9.29,6.31
2022-02-25,2957.71,144.62,3482.91,209.24,15.14,6.31,184.77,13812.12,9.23,6.31
2022-02-28,2907.73,142.86,3474.14,210.98,15.24,6.26,182.16,13745.63,9.21,6.29
2022-03-01,2934.99,146.5,3532.47,200.99,15.21,6.31,185.08,14268.31,9.25,6.33
2022-03-02,2925.91,144.4,3459.51,202.88,15.35,6.3,185.08,14163.9,9.29,6.35
2022-03-03,2951.65,142.42,3329.14,204.41,15.63,6.33,186.18,13819.33,9.37,6.39
2022-03-04,2833.53,139.1,3224.91,205.18,15.42,6.3,187.59,13669.63,9.33,6.39
2022-03-07,2807.78,134.58,3035.3,195.96,15.31,6.18,184.27,13105.34,9.19,6.35
2022-03-08,2676.02,127.51,3039.87,190.69,14.89,6.1,178.84,13460.03,9.13,6.29
2022-03-09,2571.53,123.54,2978.25,185.97,14.57,6.02,178.94,13659.49,9.02,6.25
2022-03-10,2539.72,124.53,3147.75,187.54,14.61,6.0,182.16,13776.57,9.02,6.25
2022-03-11,2521.55,126.3,3140.8,187.61,14.61,6.05,180.55,13581.41,9.11,6.29
2022-03-14,2436.74,124.75,3040.24,178.85,14.47,5.94,179.04,13051.59,9.07,6.27
2022-03-15,2241.38,117.47,2873.48,166.9,14.01,5.61,170.79,12306.89,8.98,6.15
2022-03-16,2348.9,121.99,3013.36,173.29,14.29,5.77,173.61,12859.28,9.0,6.23
2022-03-17,2526.09,123.98,3076.26,175.04,14.36,5.76,174.92,13206.29,8.94,6.21
2022-03-18,2642.71,125.86,3070.04,172.91,14.54,5.89,175.72,13111.4,9.0,6.29
2022-03-21,2544.27,126.19,3030.0,167.07,14.47,5.79,172.91,13084.61,8.98,6.27
2022-03-22,2662.39,127.07,3004.22,164.45,14.61,5.77,174.11,13013.21,9.07,6.39
2022-03-23,2712.37,127.18,3034.2,164.87,14.54,5.81,173.11,13452.28,9.04,6.37
2022-03-24,2647.25,125.86,2950.46,160.75,14.61,5.81,172.2,13212.28,9.05,6.37
2022-03-25,2636.65,123.54,2874.21,156.98,14.64,5.76,170.79,12974.82,9.13,6.41
2022-03-28,2691.17,123.76,2764.68,153.38,15.1,5.81,170.69,12750.64,9.27,6.43
2022-03-29,2647.25,121.99,2727.75,149.57,15.24,5.79,168.48,12798.24,9.33,6.47
2022-03-30,2874.42,126.41,2869.82,154.99,15.21,5.82,170.49,13282.68,9.31,6.54
2022-03-31,2900.16,125.08,2835.26,159.63,15.21,5.85,170.99,13197.46,9.43,6.64
2022-04-01,3128.84,125.63,2923.76,171.16,15.38,5.87,171.5,13665.86,9.47,6.68
2022-04-06,3213.65,123.98,2925.77,171.37,15.52,5.92,171.5,13550.63,9.55,6.7
2022-04-07,3166.7,120.67,2933.82,166.38,15.35,5.82,170.19,13550.63,9.53,6.66
2022-04-08,3254.54,121.33,2936.38,168.58,15.42,5.84,170.39,13696.5,9.51,6.68
2022-04-11,3140.96,113.27,2809.66,172.91,15.28,5.76,164.76,13205.14,9.45,6.66
2022-04-12,3054.64,113.93,2996.54,182.69,15.31,5.81,166.27,13681.14,9.45,6.7
2022-04-13,3104.61,113.38,2968.01,183.39,15.31,5.79,164.05,13581.34,9.47,6.68
2022-04-14,3180.33,115.81,3137.15,181.12,15.45,5.81,165.97,13888.43,9.43,6.66
2022-04-15,3225.77,114.71,3106.61,175.04,15.31,5.79,169.49,13865.32,9.41,6.66
2022-04-18,3109.16,117.24,3056.88,182.51,15.1,5.76,170.49,13748.86,9.33,6.56
2022-04-19,3128.84,117.47,3017.01,180.14,15.35,5.81,168.28,13744.86,9.35,6.62
2022-04-20,2930.45,121.44,3033.47,177.87,15.14,5.82,166.07,13796.3,9.37,6.64
2022-04-21,2922.88,113.49,2972.77,171.51,14.92,5.71,162.95,13665.63,9.45,6.64
2022-04-22,3000.12,114.04,3024.88,169.69,15.24,5.77,163.05,13612.04,9.57,6.7
2022-04-25,2851.7,104.0,2834.17,157.75,14.75,5.63,156.01,13113.01,9.39,6.64
2022-04-26,2871.39,99.91,2898.16,158.66,14.61,5.63,151.48,13300.96,9.51,6.66
2022-04-27,2760.83,101.13,2951.01,161.73,14.85,5.69,152.29,13780.33,9.31,6.56
2022-04-28,2832.01,105.1,3032.56,165.92,15.21,5.72,155.2,14088.04,9.43,6.62
2022-04-29,2934.99,115.59,2964.54,179.19,15.28,5.77,160.43,14037.22,9.45,6.56
2022-05-05,2942.57,127.18,2953.75,176.57,15.31,5.79,166.87,14103.4,9.39,6.56
2022-05-06,2800.21,130.05,2871.83,171.75,15.07,5.67,164.36,13765.59,9.37,6.47
2022-05-09,2798.69,125.63,2830.14,174.16,15.14,5.71,160.53,13450.82,9.41,6.47
2022-05-10,2810.81,124.53,2840.2,173.47,15.14,5.74,159.73,13559.76,9.35,6.49
2022-05-11,2795.67,135.02,2880.06,175.91,15.1,5.72,160.84,13573.66,9.21,6.49
2022-05-12,2722.97,132.04,2890.48,172.91,15.03,5.72,158.92,13532.74,9.19,6.49
2022-05-13,2827.47,145.29,2869.64,173.96,15.17,5.76,166.97,13652.27,9.29,6.52
2022-05-16,2859.27,142.31,2837.46,170.04,15.24,5.72,162.75,13496.88,9.25,6.47
2022-05-17,2888.05,149.15,2855.19,172.21,15.31,5.76,165.97,13573.66,9.21,6.49
2022-05-18,2850.19,147.6,2826.49,169.76,15.17,5.72,165.76,13519.92,9.13,6.47
2022-05-19,2915.31,152.46,2807.1,164.87,15.1,5.76,166.27,13481.53,9.11,6.45
2022-05-20,2862.3,148.93,2970.75,176.54,15.21,5.81,168.98,13819.41,9.15,6.47
2022-05-23,2779.01,151.36,2915.17,175.25,15.17,5.77,172.4,13673.46,9.13,6.49
2022-05-24,2744.17,155.44,2862.87,168.75,15.07,5.69,173.11,13512.24,9.23,6.49
2022-05-25,2759.32,160.52,2878.96,169.41,15.28,5.71,174.41,13477.77,9.21,6.49
2022-05-26,2785.06,155.77,2874.76,176.37,15.42,5.71,173.21,13380.19,9.19,6.52
2022-05-27,2747.2,156.22,2888.11,174.93,15.52,5.72,172.3,13475.08,9.23,6.54
2022-05-30,2698.74,156.11,3038.59,180.14,15.49,5.71,174.01,13653.58,9.19,6.49
2022-05-31,2697.23,154.01,3134.04,181.29,15.7,5.71,172.91,13850.27,9.21,6.47
2022-06-01,2707.83,160.3,3115.94,182.69,15.49,5.69,177.63,13729.13,9.19,6.47
2022-06-02,2682.08,171.23,3103.87,181.19,15.56,5.69,178.54,13711.85,9.15,6.47
2022-06-06,2618.48,172.89,3162.2,179.37,15.63,5.69,177.53,13727.21,9.09,6.45
2022-06-07,2639.68,168.69,3183.77,184.89,15.77,5.71,173.31,13956.76,9.11,6.47
2022-06-08,2656.34,173.22,3257.1,186.53,15.88,5.71,175.32,14322.97,9.17,6.47
2022-06-09,2700.26,166.7,3218.33,180.98,15.91,5.71,172.1,14226.24,9.21,6.52
2022-06-10,2704.8,172.22,3244.11,183.74,15.99,5.74,176.53,14591.68,9.27,6.56
2022-06-13,2645.74,187.57,3154.33,180.24,15.76,5.67,177.33,14249.27,9.23,6.52
2022-06-14,2688.14,206.34,3177.92,177.73,16.02,5.69,183.87,14364.43,9.33,6.56
2022-06-15,2777.49,205.56,3241.55,180.7,15.87,5.85,183.57,14395.91,9.35,6.56
2022-06-16,2753.26,205.12,3247.4,182.42,15.65,5.77,179.75,14410.5,9.29,6.56
2022-06-17,2748.72,208.88,3312.86,181.93,15.57,5.79,179.95,14978.62,9.39,6.56
2022-06-20,2813.84,211.31,3355.1,183.33,15.38,5.72,180.35,14909.68,9.29,6.54
2022-06-21,2813.84,223.01,3321.64,182.81,15.38,5.72,179.04,14938.24,9.41,6.6
2022-06-22,2771.43,218.04,3256.0,175.65,15.23,5.67,176.63,14863.46,9.39,6.56
2022-06-23,2812.32,239.9,3298.6,174.22,15.38,5.71,184.67,15025.46,9.43,6.6
2022-06-24,2777.49,246.74,3382.71,184.45,15.42,5.71,182.96,15423.99,9.37,6.6
2022-06-27,2803.24,268.31,3528.99,189.85,15.49,5.71,185.18,15435.81,9.31,6.6
2022-06-28,2794.15,295.14,3650.59,194.2,15.49,5.72,188.5,15631.2,9.35,6.6
2022-06-29,2972.86,265.7,3564.68,191.6,15.49,5.72,180.25,15585.14,9.43,6.62
2022-06-30,3104.61,251.19,3749.04,195.64,15.42,5.74,179.14,15869.75,9.43,6.62
2022-07-01,3089.47,263.09,3768.91,196.23,15.42,5.75,175.62,15745.97,9.43,6.62
2022-07-04,3060.69,259.46,3732.52,196.23,15.49,5.74,173.21,15660.22,9.43,6.68
2022-07-05,3034.95,249.02,3687.4,197.84,15.57,5.7,174.11,15776.7,9.49,6.7
2022-07-06,2948.62,254.68,3615.55,191.15,15.38,5.69,172.5,15536.06,9.45,6.68
2022-07-07,2906.22,275.42,3557.07,186.84,15.34,5.67,176.73,15442.93,9.41,6.68
2022-07-08,2919.85,258.59,3577.68,190.62,15.42,5.67,186.69,15512.77,9.43,6.7
2022-07-11,2874.42,251.34,3516.04,184.03,15.42,5.69,175.32,15238.06,9.47,6.74
2022-07-12,2881.99,240.03,3527.55,181.33,15.46,5.7,173.51,15120.18,9.5,6.76
2022-07-13,2871.39,246.12,3585.11,181.44,15.38,5.7,173.51,15201.51,9.31,6.68
2022-07-14,2785.06,246.55,3529.96,181.58,15.34,5.67,171.6,15155.8,9.2,6.56
2022-07-15,2668.45,260.04,3525.69,178.35,15.19,5.61,168.89,15128.64,9.12,6.54
2022-07-18,2710.86,258.01,3477.98,181.96,15.49,5.65,175.59,15145.4,9.2,6.58
2022-07-19,2695.71,260.19,3507.13,191.04,15.49,5.69,174.44,15078.98,9.25,6.62
2022-07-20,2689.65,254.82,3511.03,188.94,15.49,5.7,172.14,15133.3,9.35,6.71
2022-07-21,2618.48,248.0,3466.28,185.79,15.46,5.67,169.63,15047.16,9.25,6.67
2022-07-22,2632.11,255.11,3451.62,185.79,15.53,5.69,170.88,15109.24,9.29,6.71
2022-07-25,2650.28,244.52,3491.9,184.49,15.49,5.69,167.53,15091.0,9.35,6.73
2022-07-26,2733.57,248.44,3545.93,182.67,15.57,5.7,168.26,15134.15,9.31,6.78
2022-07-27,2689.65,251.63,3492.27,178.56,15.49,5.67,167.53,14896.61,9.25,6.73
2022-07-28,2673.0,258.16,3474.08,177.79,15.57,5.69,168.37,14728.99,9.25,6.69
2022-07-29,2606.36,265.99,3312.18,174.71,15.53,5.7,169.52,14732.4,9.22,6.67
2022-08-01,2554.87,291.51,3315.53,171.38,15.53,5.65,171.51,14669.23,9.2,6.62
2022-08-02,2501.86,289.05,3261.31,169.06,15.42,5.54,166.17,14589.15,9.16,6.58
2022-08-03,2432.2,269.32,3241.45,168.89,15.34,5.49,166.38,14628.1,9.1,6.56
2022-08-04,2457.94,263.96,3282.11,169.13,15.38,5.56,166.69,14868.75,9.2,6.6
2022-08-05,2492.78,257.58,3326.67,171.13,15.42,5.62,168.37,14930.44,9.25,6.62
2022-08-08,2464.0,262.22,3303.09,170.5,15.49,5.7,169.63,14833.98,9.16,6.6
2022-08-09,2457.94,253.52,3285.82,171.66,15.53,5.85,169.21,14822.11,9.14,6.58
2022-08-10,2438.26,252.07,3230.49,168.36,15.53,5.92,169.21,14558.26,9.12,6.58
2022-08-11,2465.52,253.66,3303.09,173.48,15.65,5.95,171.3,14798.05,9.18,6.65
2022-08-12,2480.66,247.13,3317.75,174.53,15.68,5.95,171.61,14961.8,9.18,6.62
2022-08-15,2467.03,245.68,3267.63,174.95,15.65,5.89,171.09,14898.86,9.14,6.6
2022-08-16,2503.38,250.18,3253.33,174.04,15.57,5.87,171.51,14882.95,9.12,6.6
2022-08-17,2556.38,253.23,3271.34,177.34,15.68,5.9,173.39,14884.19,9.14,6.62
2022-08-18,2542.75,247.13,3219.91,174.29,15.61,5.84,171.3,14709.59,9.1,6.58
2022-08-19,2576.07,238.14,3224.18,174.85,15.65,5.94,170.36,14705.78,9.12,6.6
2022-08-22,2582.13,244.67,3184.08,177.65,15.76,5.94,172.45,14697.79,9.12,6.58
2022-08-23,2553.35,237.71,3119.1,174.32,15.83,5.89,170.57,14511.78,9.1,6.56
2022-08-24,2517.01,220.01,3104.99,172.11,15.72,5.8,167.22,14389.09,9.1,6.56
2022-08-25,2545.76,220.16,3145.28,173.8,15.99,5.85,169.42,14628.1,9.14,6.6
2022-08-26,2545.76,220.16,3158.09,173.06,16.06,5.85,166.27,14728.99,9.16,6.58
2022-08-29,2503.95,219.87,3069.9,168.89,16.1,5.84,162.3,14580.15,9.12,6.58
2022-08-30,2555.41,222.62,3045.39,172.18,16.21,5.94,162.09,14511.7,9.18,6.6
2022-08-31,2674.42,210.59,3104.06,173.27,16.14,5.89,161.98,14930.75,9.22,6.62
2022-09-01,2708.19,208.99,3036.66,171.27,15.99,5.87,160.2,14596.21,9.18,6.65
2022-09-02,2701.76,208.85,3004.73,169.84,16.1,5.85,159.78,14550.5,9.16,6.62
2022-09-05,2761.26,204.2,2952.37,167.35,16.4,5.9,159.26,14240.09,9.18,6.65
2022-09-06,2870.62,211.02,2980.41,166.12,16.67,5.94,161.46,14317.69,9.18,6.69
2022-09-07,2817.55,207.25,2950.89,164.75,16.67,5.89,161.25,14108.24,9.16,6.67
2022-09-08,2827.2,204.93,2953.3,168.4,16.67,5.94,160.73,14084.89,9.16,6.67
2022-09-09,2918.86,204.64,2997.68,176.6,16.82,5.97,162.09,14316.06,9.18,6.71
2022-09-13,2923.69,208.7,3037.96,180.14,16.74,5.95,163.87,14581.54,9.22,6.71
2022-09-14,2880.27,205.07,3015.13,178.77,16.55,5.87,161.67,14503.94,9.18,6.69
2022-09-15,2975.15,194.49,3052.26,176.99,16.63,5.9,160.62,14589.3,9.25,6.73
2022-09-16,2894.74,190.43,2990.62,170.71,16.25,5.77,157.27,14426.34,9.18,6.65
2022-09-19,2923.69,194.34,3026.64,170.57,16.41,5.72,157.17,14524.43,9.22,6.71
2022-09-20,2823.98,195.94,3078.07,171.87,16.56,5.69,155.91,14573.78,9.2,6.69
2022-09-21,2823.98,199.56,3034.62,167.84,16.68,5.7,156.22,14340.97,9.2,6.69
2022-09-22,2812.72,194.05,2950.15,158.86,17.23,5.67,155.07,14129.97,9.25,6.69
2022-09-23,2815.94,192.02,2954.42,163.7,17.55,5.77,154.65,14235.67,9.27,6.75
2022-09-26,2804.68,192.75,3009.74,160.48,16.76,5.57,152.35,14457.38,9.16,6.67
2022-09-27,2830.41,195.5,3171.64,168.68,16.8,5.65,153.4,14651.38,9.14,6.65
2022-09-28,2807.9,185.35,3148.8,167.56,16.68,5.59,151.72,14612.58,9.16,6.69
2022-09-29,2758.04,187.67,3128.57,165.73,16.72,5.54,149.42,14592.02,9.12,6.65
2022-09-30,2867.4,182.16,3141.93,165.52,16.84,5.56,149.73,14531.1,9.16,6.73
2022-10-10,2856.14,174.33,2950.15,159.46,17.04,5.61,148.68,13859.84,9.18,6.69
2022-10-11,2730.7,176.36,2944.39,157.81,16.96,5.59,148.27,13813.2,9.2,6.67
2022-10-12,2762.87,187.38,2907.44,160.2,17.04,5.67,150.25,13658.07,9.27,6.69
2022-10-13,2701.76,185.06,2851.19,160.2,16.8,5.69,148.58,13192.38,9.16,6.65
2022-10-14,2737.14,191.01,2954.23,173.34,17.0,5.69,152.45,13484.32,9.14,6.67
2022-10-17,2669.59,187.38,2926.94,179.69,16.84,5.69,154.02,13336.02,9.16,6.65
2022-10-18,2634.21,184.92,2946.43,178.35,16.84,5.67,153.61,13237.7,9.16,6.65
2022-10-19,2600.44,181.43,2868.46,179.55,16.72,5.61,150.67,12788.92,9.14,6.65
2022-10-20,2592.4,179.11,2861.96,177.62,16.76,5.65,150.25,12754.0,9.16,6.65
2022-10-21,2603.66,176.65,2824.83,179.51,17.04,5.7,148.79,12602.67,9.16,6.69
2022-10-24,2502.34,173.46,2659.22,172.96,17.0,5.57,145.65,11650.33,9.18,6.67
2022-10-25,2500.73,175.34,2638.61,172.04,16.8,5.54,148.58,11483.26,9.14,6.65
2022-10-26,2423.54,174.33,2662.37,175.87,16.6,5.56,148.27,11361.65,9.01,6.62
2022-10-27,2394.59,173.31,2545.41,178.32,16.8,5.61,150.05,10872.13,8.95,6.6
2022-10-28,2306.14,163.74,2552.83,174.85,16.8,5.54,147.01,10553.96,8.95,6.67
2022-10-31,2174.27,163.74,2478.57,169.17,15.98,5.57,143.97,10476.36,8.74,6.56
2022-11-01,2228.95,169.4,2647.15,173.38,16.13,5.65,147.74,11345.59,8.59,6.58
2022-11-02,2236.99,179.26,2666.46,177.02,16.17,6.22,150.05,11422.8,8.57,6.54
2022-11-03,2193.57,176.65,2616.33,169.35,16.49,6.15,148.37,11170.9,8.55,6.56
2022-11-04,2257.9,185.64,2784.91,175.34,16.6,6.05,151.83,11768.99,8.61,6.62
2022-11-07,2288.45,185.21,2806.07,175.9,16.76,5.94,151.93,11695.58,8.59,6.62
2022-11-08,2293.28,182.59,2738.31,175.87,16.8,5.87,150.67,11523.07,8.61,6.62
2022-11-09,2339.91,180.56,2699.5,175.27,16.8,5.83,149.52,11329.21,8.63,6.62
2022-11-10,2304.53,177.08,2706.19,172.85,16.68,5.85,149.21,11446.39,8.66,6.65
2022-11-11,2534.51,180.42,2785.28,184.14,16.84,5.86,151.93,11858.85,8.74,6.67
2022-11-14,2635.82,177.08,2790.48,181.65,16.84,5.85,150.67,11896.49,8.74,6.67
2022-11-15,2629.39,182.45,2861.96,187.26,16.8,5.98,152.66,12323.3,8.78,6.67
2022-11-16,2550.59,178.68,2863.07,189.26,16.88,6.06,152.35,12301.96,8.76,6.65
2022-11-17,2542.55,174.62,2833.18,188.45,16.92,6.17,151.93,12160.34,8.78,6.65
2022-11-18,2516.81,171.57,2851.93,184.0,16.68,6.39,150.88,12161.35,8.78,6.62
2022-11-21,2503.95,174.91,2765.04,181.23,16.64,6.27,150.36,11795.45,8.8,6.65
2022-11-22,2508.77,173.17,2789.18,181.23,16.96,6.89,151.09,11950.42,8.91,6.71
2022-11-23,2491.08,172.88,2780.64,178.32,17.27,6.74,152.35,12020.65,8.97,6.75
2022-11-24,2576.32,175.92,2744.25,177.23,17.19,6.42,152.03,11795.53,8.95,6.73
2022-11-25,2785.38,171.28,2736.27,178.6,17.62,7.04,153.4,11811.2,9.1,6.82
2022-11-28,2753.22,168.67,2741.28,177.72,17.47,7.06,150.36,11717.07,8.93,6.78
2022-11-29,3028.22,177.37,2878.67,185.79,17.62,6.99,154.65,12408.67,9.1,6.84
2022-11-30,2999.27,195.07,2912.27,185.79,17.78,7.45,158.95,12408.67,9.06,6.86
2022-12-01,3055.56,199.42,3055.79,190.94,17.7,7.97,157.79,12655.44,8.95,6.75
2022-12-02,2957.46,196.95,3027.38,187.82,17.66,8.01,157.69,12679.35,8.93,6.75
2022-12-05,3042.69,200.0,3128.57,193.22,18.13,8.78,159.78,12920.07,9.06,6.86
2022-12-06,3084.51,202.32,3256.49,199.98,18.25,8.4,160.1,13099.33,9.08,6.86
2022-12-07,2975.15,203.62,3224.55,202.09,18.02,8.6,159.47,13068.29,9.03,6.84
2022-12-08,3116.67,200.87,3244.6,200.86,17.78,8.6,159.57,13091.73,9.06,6.88
2022-12-09,3290.35,201.59,3402.6,203.42,17.7,8.36,159.57,13425.26,9.06,6.88
2022-12-12,3127.93,194.34,3311.26,199.56,17.59,8.58,157.48,13495.26,8.99,6.82
2022-12-13,3132.75,195.94,3332.05,201.56,17.59,8.35,158.21,13580.47,9.06,6.88
2022-12-14,3095.76,192.02,3417.64,208.4,17.51,8.06,158.53,13742.42,9.03,6.88
2022-12-15,3074.86,196.81,3378.28,205.21,17.35,8.09,158.42,13867.52,8.97,6.84
2022-12-16,3116.67,195.65,3388.68,204.4,17.47,8.18,159.68,13866.59,9.03,6.93
2022-12-19,3111.84,195.21,3340.96,204.36,17.07,7.7,157.37,13758.95,8.97,6.86
2022-12-20,3008.92,191.01,3202.83,199.98,17.04,7.64,154.13,13308.86,8.91,6.82
2022-12-21,3007.31,186.22,3239.59,201.21,17.11,7.65,153.81,13495.1,8.95,6.8
2022-12-22,3012.14,192.89,3332.61,203.98,17.11,7.67,154.65,13720.15,8.99,6.84
2022-12-23,3020.18,185.79,3347.27,203.94,17.04,8.11,153.61,13743.43,8.95,6.82
2022-12-26,2954.24,189.41,3315.9,201.21,16.92,8.08,154.02,13518.85,8.97,6.78
2022-12-27,2976.76,189.85,3361.38,210.11,17.15,8.13,154.55,13619.84,9.06,6.86
2022-12-28,2988.01,179.26,3345.23,203.45,17.35,7.77,153.19,13619.84,9.1,6.88
2022-12-29,2920.47,178.24,3318.68,199.49,17.04,7.62,150.05,13509.81,9.06,6.86
2022-12-30,2926.9,178.53,3354.7,202.47,17.11,7.57,150.88,13572.69,9.14,6.88
2023-01-03,2931.73,178.97,3308.47,202.54,17.27,8.33,150.88,13596.34,9.08,6.88
2023-01-04,3066.82,177.37,3316.27,202.02,17.31,8.48,150.88,13557.05,9.18,6.97
2023-01-05,3108.63,181.14,3508.98,211.09,17.23,8.57,151.51,14154.26,9.12,6.97
2023-01-06,3090.94,181.43,3536.09,208.96,17.19,8.43,151.51,14176.03,9.14,6.99
2023-01-09,3020.18,181.29,3636.72,207.87,17.19,8.41,151.62,14470.2,9.12,6.95
2023-01-10,3023.39,193.76,3624.84,207.17,17.15,8.41,151.72,14574.33,9.06,6.93
2023-01-11,3053.95,189.41,3603.67,205.63,17.31,8.38,151.09,14499.67,9.08,6.95
