date,open,high,low,close,volume,amount,outstanding_share,turnover,pct_chg,is_extreme,code
2021-12-16,6.45,6.48,6.41,6.48,80236804.0,315618406.0,30755644212.000004,0.0026088481010810307,0.0046511627906977715,False,600050
2021-12-17,6.46,6.49,6.45,6.49,89837360.0,354995505.0,30755644212.000004,0.0029210040076139243,0.0015432098765431057,False,600050
2021-12-20,6.49,6.53,6.48,6.51,95749817.0,379936452.0,30755644212.000004,0.0031132437460907117,0.0030816640986131016,False,600050
2021-12-21,6.53,6.53,6.48,6.51,81661431.0,324160795.0,30755644212.000004,0.0026551689321512558,0.0,False,600050
2021-12-22,6.53,6.53,6.45,6.46,96827195.0,382577357.0,30755644212.000004,0.0031482739991582002,-0.007680491551459223,False,600050
2021-12-23,6.46,6.48,6.43,6.45,57911754.0,227918767.0,30755644212.000004,0.0018829634521979686,-0.001547987616099089,False,600050
2021-12-24,6.45,6.46,6.41,6.43,59831630.0,234599148.0,30755644212.000004,0.001945386986127748,-0.0031007751937984773,False,600050
2021-12-27,6.43,6.46,6.41,6.45,58086384.0,228355075.0,30755644212.000004,0.0018886414343854418,0.0031104199066873672,False,600050
2021-12-28,6.46,6.48,6.43,6.45,67945212.0,267229919.0,30755644212.000004,0.0022091948889657676,0.0,False,600050
2021-12-29,6.45,6.46,6.41,6.43,61686050.0,241886258.0,30755644212.000004,0.002005682260296528,-0.0031007751937984773,False,600050
2021-12-30,6.43,6.46,6.41,6.43,62435000.0,245139899.0,30755644212.000004,0.0020300338880770243,0.0,False,600050
2021-12-31,6.45,6.46,6.41,6.45,75394278.0,295961087.0,30755644212.000004,0.0024513964812541054,0.0031104199066873672,False,600050
2022-01-04,6.46,6.56,6.43,6.54,180263474.0,715299835.0,30755644212.000004,0.0058611509730518395,0.013953488372093092,False,600050
2022-01-05,6.54,6.54,6.48,6.53,126776073.0,504135225.0,30755644212.000004,0.004122042514412215,-0.001529051987767538,False,600050
2022-01-06,6.53,6.53,6.46,6.49,91398847.0,362182432.0,30755644212.000004,0.00297177475360242,-0.006125574272588086,False,600050
2022-01-07,6.49,6.59,6.48,6.54,125762938.0,502270201.0,30755644212.000004,0.004089101081190515,0.007704160246533087,False,600050
2022-01-10,6.56,6.64,6.54,6.61,128971639.0,518489127.0,30755644212.000004,0.004193429931462103,0.01070336391437321,False,600050
2022-01-11,6.61,6.64,6.58,6.61,96160087.0,387689217.0,30755644212.000004,0.0031265834113948093,0.0,False,600050
2022-01-12,6.59,6.61,6.54,6.58,70536599.0,282671801.0,30755644212.000004,0.0022934521713734277,-0.004538577912254205,False,600050
2022-01-13,6.59,6.64,6.56,6.58,64780785.0,260519246.0,30755644212.000004,0.0021063055793422245,0.0,False,600050
2022-01-14,6.58,6.58,6.51,6.51,86391331.0,344522186.0,30755644212.000004,0.0028089585899908572,-0.010638297872340496,False,600050
2022-01-17,6.53,6.54,6.51,6.51,61428735.0,244409004.0,30755644212.000004,0.0019973158284888794,0.0,False,600050
2022-01-18,6.53,6.63,6.51,6.59,111333680.0,445998182.0,30755644212.000004,0.003619943033303808,0.01228878648233489,False,600050
2022-01-19,6.58,6.59,6.54,6.58,60628636.0,242835880.0,30755644212.000004,0.0019713011238549957,-0.0015174506828528056,False,600050
2022-01-20,6.58,6.61,6.54,6.58,84320425.0,338619343.0,30755644212.000004,0.0027416244127021244,0.0,False,600050
2022-01-21,6.56,6.59,6.51,6.56,92457608.0,369070464.0,30755644212.000004,0.0030061996868830207,-0.003039513677811634,False,600050
2022-01-24,6.56,6.56,6.49,6.51,80143267.0,319154168.0,30755644212.000004,0.0026058068056571647,-0.007621951219512146,False,600050
2022-01-25,6.49,6.51,6.26,6.26,179691369.0,698021414.0,30755644212.000004,0.005842549346759883,-0.03840245775729645,False,600050
2022-01-26,6.28,6.31,6.22,6.25,121322323.0,462206655.0,30755644212.000004,0.003944717339156348,-0.0015974440894568342,False,600050
2022-01-27,6.23,6.25,6.07,6.08,149728080.0,560039609.0,30755644212.000004,0.004868312267105114,-0.027200000000000002,False,600050
2022-01-28,6.1,6.13,6.07,6.08,94551147.0,351583462.0,30755644212.000004,0.003074269761616918,0.0,False,600050
2022-02-07,6.12,6.18,6.08,6.17,97754546.0,366157639.0,30755644212.000004,0.003178426220766947,0.014802631578947345,False,600050
2022-02-08,6.17,6.45,6.15,6.43,237247498.0,920905531.0,30755644212.000004,0.007713949880699705,0.04213938411669371,False,600050
2022-02-09,6.45,6.69,6.4,6.64,254903632.0,1023063915.0,30755644212.000004,0.008288027727299032,0.03265940902021769,False,600050
2022-02-10,6.61,6.63,6.51,6.58,162597697.0,650805029.0,30755644212.000004,0.005286759590506606,-0.009036144578313143,False,600050
2022-02-11,6.56,6.63,6.53,6.56,117993131.0,473287777.0,30755644212.000004,0.0038364708014785244,-0.003039513677811634,False,600050
2022-02-14,6.56,6.58,6.48,6.49,81388922.0,323110160.0,30755644212.000004,0.002646308477201212,-0.010670731707317027,False,600050
2022-02-15,6.49,6.53,6.45,6.45,64736719.0,255825985.0,30755644212.000004,0.002104872801680464,-0.006163328197226536,False,600050
2022-02-16,6.49,6.59,6.48,6.51,92007788.0,366111621.0,30755644212.000004,0.0029915740787540097,0.009302325581395321,False,600050
2022-02-17,6.49,6.51,6.43,6.46,76691978.0,302336390.0,30755644212.000004,0.002493590362515538,-0.007680491551459223,False,600050
2022-02-18,6.46,6.49,6.43,6.49,58084463.0,229074729.0,30755644212.000004,0.0018885789743053746,0.004643962848297267,False,600050
2022-02-21,6.48,6.53,6.45,6.51,85979870.0,340359526.0,30755644212.000004,0.0027955802000874047,0.0030816640986131016,False,600050
2022-02-22,6.48,6.51,6.43,6.45,78599010.0,309462982.0,30755644212.000004,0.002555596282042203,-0.009216589861751112,False,600050
2022-02-23,6.45,6.48,6.43,6.45,57544228.0,226566734.0,30755644212.000004,0.0018710135805754908,0.0,False,600050
2022-02-24,6.45,6.48,6.26,6.35,120753318.0,470553648.0,30755644212.000004,0.003926216507371528,-0.015503875968992276,False,600050
2022-02-25,6.36,6.4,6.3,6.31,71809883.0,277811263.0,30755644212.000004,0.002334852182090914,-0.006299212598425252,False,600050
2022-02-28,6.3,6.31,6.23,6.26,71378115.0,272566246.0,30755644212.000004,0.002320813523137006,-0.007923930269413626,False,600050
2022-03-01,6.28,6.31,6.26,6.31,59974165.0,230162760.0,30755644212.000004,0.0019500214200227916,0.007987220447284393,False,600050
2022-03-02,6.28,6.31,6.26,6.3,58977128.0,226277183.0,30755644212.000004,0.0019176034029223408,-0.0015847860538826808,False,600050
2022-03-03,6.31,6.35,6.3,6.33,69875224.0,269365363.0,30755644212.000004,0.0022719479884195245,0.004761904761904745,False,600050
2022-03-04,6.33,6.33,6.28,6.3,79500164.0,305626670.0,30755644212.000004,0.0025848967250369356,-0.004739336492891044,False,600050
2022-03-07,6.28,6.28,6.18,6.18,86128018.0,327187400.0,30755644212.000004,0.002800397137069079,-0.01904761904761909,False,600050
2022-03-08,6.18,6.23,6.08,6.1,104909904.0,393262176.0,30755644212.000004,0.003411078086248216,-0.012944983818770184,False,600050
2022-03-09,6.12,6.17,5.82,6.02,141112917.0,518195953.0,30755644212.000004,0.004588195780498125,-0.013114754098360715,False,600050
2022-03-10,6.1,6.12,5.99,6.0,95231559.0,350785549.0,30755644212.000004,0.0030963929203877078,-0.0033222591362125353,False,600050
2022-03-11,5.95,6.07,5.85,6.05,93288810.0,337890114.0,30755644212.000004,0.0030332256855670507,0.008333333333333304,False,600050
2022-03-14,5.99,6.04,5.94,5.94,87539244.0,319649565.0,30755644212.000004,0.002846282243239262,-0.018181818181818077,False,600050
2022-03-15,5.89,5.9,5.59,5.61,170457240.0,598538379.0,30755644212.000004,0.00554230757857097,-0.05555555555555558,False,600050
2022-03-16,5.66,5.81,5.56,5.77,148835231.0,514812789.0,30755644212.000004,0.004839281855846434,0.02852049910873422,False,600050
2022-03-17,5.81,5.84,5.72,5.76,132351026.0,465644695.0,30755644212.000004,0.004303308527296602,-0.0017331022530329143,False,600050
2022-03-18,5.72,5.89,5.69,5.89,133818672.0,473525615.0,30755644212.000004,0.004351028093496662,0.02256944444444442,False,600050
2022-03-21,5.85,5.89,5.74,5.79,116213643.0,410045259.0,30755644212.000004,0.0037786118931190083,-0.01697792869269943,False,600050
2022-03-22,5.74,5.82,5.72,5.77,81842497.0,287752824.0,30755644212.000004,0.0026610561767412863,-0.003454231433506094,False,600050
